X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
61.8401,-2.76278,149.575,-0.0251864,0.0483017,-0.998515,5.508,0.033,-10000
62.1779,-1.90682,141.672,0.109642,0.165883,-0.980031,5.937,0.048,-10000
74.4524,-9.83463,141.078,-0.835999,0.433205,-0.336807,5.886,0.027,-10000
68.0086,-5.97997,138.369,-0.775834,0.530951,-0.340842,6.237,0.054,-10000
77.1715,-3.85842,134.233,-0.98308,0.119191,0.139092,8.103,0.663,-49
69.3233,-3.03778,135.524,-0.979213,0.0859959,0.1837,6.618,0.159,-10000
70.148,5.07094,129.888,-0.397791,-0.0864588,0.913393,7.983,1.458,-31
66.5268,1.73707,134.826,-0.533377,-0.760889,0.369535,6.234,0.177,-22
58.7889,5.10735,146.318,0.318436,-0.553537,-0.769542,5.733,0.078,-10000
61.4939,0.507686,140.368,0.357972,-0.596659,-0.71823,5.943,0.099,-21
62.4947,-4.58793,149.576,-0.116906,-0.0125572,-0.993064,5.55,0.03,-10000
62.6425,-4.02051,141.732,0.153369,0.154602,-0.976,5.952,0.048,-10000
74.9296,-11.6581,142.042,-0.764554,0.500088,-0.406656,5.889,0.03,-10000
68.6888,-7.75518,138.917,-0.795807,0.475761,-0.374624,6.249,0.045,-10000
77.7474,-6.04016,134.774,-0.986873,0.111173,0.117141,8.181,0.675,-48
69.8846,-5.18476,135.944,-0.979116,0.102708,0.175451,6.714,0.156,-10000
70.6095,0.627461,129.85,-0.202839,0.323157,0.924352,8.043,1.431,-31
67.475,-0.783686,134.925,-0.611251,-0.66358,0.431316,6.39,0.153,-22
58.891,2.8785,146.613,0.349722,-0.542951,-0.763478,5.715,0.063,-10000
61.8742,-1.62396,140.723,0.396287,-0.582968,-0.709299,5.943,0.09,-21
63.0264,-6.84708,149.995,-0.104752,0.0534768,-0.993059,5.451,0.027,-10000
63.2194,-6.04233,142.139,0.152716,0.148165,-0.9771,5.913,0.045,-10000
73.792,-12.2323,143.393,-0.704074,0.511945,-0.49213,5.895,0.039,-10000
67.8139,-8.38612,139.774,-0.791492,0.450315,-0.413228,6.279,0.072,-10000
76.8938,-7.0629,135.726,-0.985406,0.134938,0.103762,8.334,0.732,-47
69.0285,-6.03635,136.742,-0.981113,0.121725,0.150334,6.69,0.156,-10000
69.8325,-0.217009,130.708,-0.266351,0.382679,0.884655,7.995,1.407,-30
60.7204,-2.47572,141.291,0.454367,-0.566086,-0.68782,6.048,0.102,-21
61.3639,-7.95724,150.564,0.00480698,0.0419877,-0.999107,5.646,0.051,-10000
52.1089,18.6067,137.843,-0.749072,-0.589761,0.301784,6.318,0.816,4
47.3045,9.72438,147.245,-0.41259,0.090078,-0.906452,6.246,0.075,-34
49.7385,12.8928,143.983,-0.867767,-0.393014,-0.304173,5.991,0.246,-10
32.1136,13.953,145.216,0.885021,-0.308876,-0.34833,7.332,1.119,-45
34.1252,6.94999,149.59,0.771476,0.161964,-0.615299,7.23,0.315,-38
40.4785,8.69274,145.115,0.8186,0.274136,-0.504722,6.384,0.204,-34
56.4981,16.9231,146.456,-0.853538,-0.379895,-0.356584,5.505,0.294,-100
47.0667,15.9139,139.878,-0.486418,-0.770011,0.412892,7.059,0.423,-76
39.445,12.5617,143.003,0.954102,-0.210565,-0.212958,6.897,0.585,-63
49.1139,13.6033,143.588,-0.859833,-0.39633,-0.321884,6.048,0.204,-9
51.3912,21.0452,136.232,-0.656517,-0.581183,0.480844,6.963,0.513,-5
34.0547,8.09612,149.411,0.724831,0.185426,-0.663503,6.933,0.255,-30
40.1169,9.99438,144.617,0.792637,0.289675,-0.536483,6.345,0.162,-29
47.9109,11.9584,146.443,-0.439148,0.045696,-0.897252,6.273,0.066,-38
50.0485,14.9287,143.457,-0.838619,-0.405046,-0.364219,6.186,0.225,-9
52.4622,21.9739,135.769,-0.725518,-0.473196,0.499709,6.777,0.456,-7
32.9108,15.4258,145.786,0.853427,-0.251684,-0.456418,7.083,0.804,-45
40.0554,13.6158,142.802,0.93535,-0.201546,-0.290689,6.969,0.636,-64
40.9983,10.4919,144.313,0.809568,0.307918,-0.499787,6.33,0.153,-38
52.5895,19.0421,136.291,-0.752123,-0.513642,0.412896,6.858,0.639,4
47.5134,14.0269,139.584,-0.522996,-0.745034,0.414004,7.089,0.444,-76
34.1057,5.46497,148.434,0.78027,0.211011,-0.588773,6.702,0.213,-38
40.5748,7.58082,144.324,0.839413,0.318665,-0.440271,6.309,0.156,-34
39.499,9.29385,142.696,0.923432,-0.275784,-0.266863,6.846,0.426,-46
40.1392,5.92353,144.033,0.854496,0.285077,-0.434244,6.195,0.132,-32
48.8582,10.072,144.275,-0.776059,-0.413354,-0.47631,6.21,0.216,-11
51.9008,17.1459,136.532,-0.780742,-0.494228,0.382337,6.804,0.639,-70
46.7995,12.1122,139.6,-0.503609,-0.771106,0.389582,7.026,0.429,-54
39.5161,10.2775,143.322,0.857065,-0.396085,-0.329479,6.891,0.501,-45
39.8404,6.95307,144.714,0.849216,0.156803,-0.504228,6.24,0.123,-32
39.3566,11.2887,143.265,0.865411,-0.386883,-0.318411,7.074,0.63,-46
39.7263,7.95891,144.714,0.847277,0.166936,-0.504237,6.411,0.162,-34
48.9624,14.7346,144.061,-0.718309,-0.472666,-0.510509,6.288,0.234,-8
33.2489,16.0977,146.627,0.775559,-0.316811,-0.546021,7.113,0.711,-17
45.1304,10.6187,146.561,-0.0379606,0.222378,-0.974221,6.354,0.063,-34
33.5966,9.00746,148.456,0.766094,0.126724,-0.630111,6.732,0.189,-34
49.5641,8.4446,146.014,-0.17883,0.293265,-0.939157,6.429,0.216,-38
52.023,13.1729,143.781,-0.646595,-0.519498,-0.558602,6.114,0.66,-14
43.4721,12.3512,142.638,0.828625,-0.409605,-0.381581,6.753,0.471,-48
44.1915,8.58431,144.309,0.74612,0.228179,-0.625491,6.351,0.174,-38
66.9041,4.5284,151.702,-0.743819,0.0365255,-0.667382,5.397,0.036,-10000
61.4873,5.33619,145.952,-0.613015,0.165659,-0.772509,5.712,0.039,-10000
47.5395,12.7294,147.95,0.755548,-0.412116,-0.509223,6.345,0.375,-19
53.6233,9.21032,144.151,0.765905,-0.467917,-0.440958,6.12,0.192,-20
51.8932,5.34766,153.626,0.298483,0.00509201,-0.954401,6.003,0.066,-10000
55.1318,5.71703,146.412,0.512931,0.0873684,-0.853972,5.907,0.066,-10000
67.9514,4.65916,151.868,-0.737545,0.0267443,-0.674769,5.421,0.081,-10000
62.6191,5.32733,146.024,-0.598146,0.140487,-0.788977,5.742,0.063,-10000
72.5226,9.29242,142.888,-0.987608,-0.151253,-0.0418579,6.747,2.091,-24
58.3246,19.778,139.175,0.0928577,-0.942442,0.321217,5.55,0.762,8
48.5887,12.6886,147.504,0.766742,-0.423557,-0.482397,6.375,0.354,-21
52.9809,5.32791,153.581,0.335817,0.00119008,-0.941927,6.204,0.093,-10000
56.357,5.63314,146.397,0.50952,0.0751792,-0.857169,6.012,0.069,-10000
63.8617,5.9525,145.81,-0.616618,0.0754478,-0.783639,5.625,0.057,-10000
73.6849,9.18043,142.716,-0.993926,-0.105239,-0.0321707,5.754,0.702,-26
59.6559,19.5096,138.14,-0.165215,-0.849053,0.50181,5.439,0.588,11
57.4513,5.94102,146.211,0.516003,0.0683394,-0.853856,5.862,0.048,-10000
66.3215,7.89817,142.372,-0.980857,-0.132453,-0.142744,5.538,0.174,-23
68.7233,5.54167,153.275,-0.550899,-0.0833531,-0.830399,5.196,0.159,-21
74.2713,8.09076,143.667,-0.991049,-0.106259,-0.0808191,5.769,0.768,-29
49.761,12.4932,146.99,0.8137,-0.430943,-0.390103,6.324,0.387,-21
57.8441,5.40271,146.884,0.536549,0.0648767,-0.841372,5.841,0.06,-38
67.7227,2.66097,154.671,-0.530845,-0.0687103,-0.844679,5.373,0.171,-19
73.6103,4.74368,144.641,-0.993105,-0.0838896,-0.0818859,5.649,0.837,-23
57.4338,15.3806,139.001,0.0457691,-0.984753,0.167828,5.544,0.78,10
53.234,1.62467,154.868,0.390241,0.0688711,-0.918133,6.207,0.093,-10000
48.3077,9.94502,146.864,0.854526,-0.392347,-0.340368,6.375,0.309,-22
53.0852,3.07012,154.455,0.363012,0.013676,-0.931684,6.096,0.075,-10000
73.1246,7.30285,144.281,-0.989781,-0.115268,-0.0839504,5.598,0.882,-27
56.5612,17.9201,139.939,0.115071,-0.983768,0.137693,5.574,0.894,4
65.2215,6.98252,143.16,-0.977751,-0.14954,-0.147109,5.466,0.18,-21
48.1052,11.0717,146.916,0.853518,-0.349475,-0.386489,6.348,0.336,-21
52.5933,3.91799,153.599,0.431057,0.116716,-0.894744,6.027,0.084,-10000
74.5378,8.3506,141.785,-0.866224,-0.495363,0.0653528,6.624,2.322,-23
88.4033,-31.4842,130.914,-0.835142,0.459742,-0.301951,4.632,0.501,-108
76.2269,-23.448,136.11,-0.0477035,-0.461059,-0.886086,5.694,0.174,-10000
75.2985,-28.1605,136.248,0.123291,0.327154,-0.936893,5.379,0.063,-10000
88.5572,-33.273,130.045,-0.844318,0.477708,-0.242739,4.473,0.612,-111
81.6284,-14.8228,130.158,-0.274458,-0.961495,-0.014135,8.922,1.392,-43
78.9921,-22.3352,130.456,-0.385234,-0.91853,0.0888724,6.603,0.342,-36
77.7566,-21.8769,143.01,-0.161625,-0.291884,-0.942699,5.463,0.144,-63
82.5862,-30.175,130,-0.877653,0.457257,0.143668,5.064,0.213,-25
79.8575,-22.7348,130.81,-0.359608,-0.929763,0.07888,6.579,0.345,-34
82.4593,-42.0818,133.47,-0.420888,0.886758,-0.191087,4.62,0.048,-10000
88.2567,-36.6578,131.299,-0.771844,0.591869,-0.232266,4.491,0.504,-99
81.815,-32.3108,131.021,-0.849368,0.502731,0.160734,5.058,0.231,-25
81.6541,-17.0993,131.343,-0.224399,-0.97374,0.0384196,8.808,1.386,-41
79.2855,-24.6861,131.87,-0.3683,-0.925018,0.0932594,6.663,0.357,-34
76.971,-27.3846,137.232,-0.0459998,-0.403826,-0.913679,5.736,0.042,-10000
74.3044,-34.4864,144.516,0.128508,0.347871,-0.928693,4.605,0.033,-10000
75.5827,-31.7807,137.103,0.191134,0.328684,-0.924897,5.319,0.051,-10000
82.4633,-44.7497,135.897,-0.405851,0.891243,-0.202413,4.596,0.042,-10000
88.4508,-39.2336,133.23,-0.74825,0.611745,-0.256692,4.578,0.33,-98
82.101,-34.8696,132.941,-0.852831,0.489607,0.181561,5.019,0.198,-22
81.7819,-19.7767,132.483,-0.205709,-0.973367,0.101195,8.862,1.41,-40
79.5294,-27.337,133.545,-0.357996,-0.919087,0.164673,6.486,0.369,-33
77.2125,-29.9318,139.235,-0.0370042,-0.411903,-0.910476,5.661,0.048,-10000
74.2797,-36.9888,146.515,0.161379,0.337908,-0.927241,4.665,0.033,-10000
75.757,-34.3416,139.115,0.207957,0.323963,-0.922931,5.346,0.096,-10000
81.0286,-48.7454,137.488,-0.332458,0.915097,-0.228188,4.479,0.048,-10000
87.4227,-43.206,134.394,-0.705366,0.657773,-0.264186,4.458,0.387,-102
81.2805,-38.6741,134.195,-0.846489,0.48896,0.210653,4.986,0.132,-27
82.8671,-24.3913,133.828,-0.355397,-0.931121,0.0818993,8.388,1.185,-44
79.455,-31.4969,134.87,-0.498788,-0.848043,0.178978,6.39,0.348,-36
76.4661,-33.7554,140.649,-0.0409612,-0.400451,-0.915402,5.457,0.045,-10000
73.0449,-40.6423,147.843,0.202929,0.334012,-0.920465,4.434,0.036,-10000
74.8054,-38.0494,140.484,0.237211,0.314264,-0.919222,5.079,0.039,-10000
77.3206,-43.4128,135.782,-0.371468,0.922008,-0.109141,5.151,0.06,-10000
80.3348,-40.6811,134.091,-0.85455,0.47796,0.203223,4.986,0.132,-25
75.6107,-35.9923,140.582,-0.0628957,-0.360788,-0.930525,5.229,0.042,-10000
72.047,-42.5329,147.728,0.207879,0.326581,-0.922025,4.377,0.027,-10000
73.8192,-40.0163,140.346,0.235175,0.302604,-0.923647,5.064,0.051,-10000
85.2001,-43.8093,131.876,-0.706427,0.689292,-0.160739,4.398,0.315,-32
74.7961,-32.5006,146.524,-0.0523535,-0.163619,-0.985134,4.983,0.045,-10000
74.3793,-34.489,138.829,-0.0519849,-0.33398,-0.941145,5.271,0.036,-10000
70.5806,-40.9279,145.81,0.21781,0.329913,-0.91854,4.308,0.033,-10000
72.495,-38.383,138.475,0.260829,0.30639,-0.915474,4.989,0.048,-10000
84.8061,-41.4094,130.314,-0.683675,0.710864,-0.165109,4.443,0.357,-31
74.7218,-29.6767,144.997,-0.0713537,-0.174462,-0.982075,5.067,0.048,-10000
74.211,-31.7984,137.35,-0.0565284,-0.356586,-0.932551,5.304,0.045,-10000
70.3257,-38.5563,144.265,0.215153,0.353108,-0.910507,4.434,0.027,-10000
72.2591,-35.8622,136.99,0.268289,0.320531,-0.90845,5.106,0.054,-10000
75.0449,-38.0561,130.818,-0.245706,0.968395,-0.0428789,5.19,0.084,-10000
78.5153,-35.2527,129.081,-0.815532,0.504036,0.284351,4.986,0.156,-22
74.6736,-28.0046,143.385,-0.101081,-0.10291,-0.989541,5.088,0.045,-10000
74.0168,-30.1165,135.855,-0.0639912,-0.426675,-0.902138,5.463,0.03,-10000
70.0939,-37.269,142.901,0.208768,0.355718,-0.910978,4.482,0.03,-10000
72.0078,-34.548,135.633,0.269781,0.324648,-0.906544,5.178,0.042,-10000
76.4501,-45.5944,130.461,-0.182295,0.972107,-0.147567,4.557,0.081,-10000
78.3937,-34.9751,127.708,-0.800254,0.499585,0.331674,5.025,0.186,-21
75.1129,-27.3996,142.029,-0.0605795,-0.104022,-0.992728,5.1,0.051,-10000
74.3514,-29.6626,134.6,-0.130719,-0.463901,-0.876189,5.37,0.048,-10000
69.8986,-36.9378,141.745,0.213362,0.354786,-0.910277,4.512,0.033,-10000
71.8948,-34.2398,134.493,0.285825,0.319898,-0.90331,5.184,0.06,-10000
84.2866,-39.34,125.605,-0.724872,0.68736,0.0457904,4.398,0.36,-32
84.3661,-36.815,126.622,-0.728227,0.684831,-0.0262988,4.545,0.45,-33
74.8068,-23.9244,141.618,-0.0599894,-0.251881,-0.965897,5.181,0.189,20
74.7163,-19.7073,137.868,-0.379894,0.871486,-0.310149,6.051,0.075,-10000
79.9097,-10.8652,144.457,-0.217588,0.348568,-0.911677,6.141,0.546,160
67.9993,-18.538,148.489,0.246456,0.263217,-0.932725,5.232,0.066,-10000
75.8646,-20.7811,139.662,-0.376021,0.844258,-0.381885,6.012,0.09,-10000
85.6307,-22.4024,136.986,-0.834207,0.551438,-0.00371424,6.111,0.48,-133
68.9069,-19.078,149.979,0.254059,0.205917,-0.945015,5.208,0.063,-10000
76.7236,-23.6545,142.56,-0.323546,0.82353,-0.465957,5.658,0.081,-10000
86.8401,-25.3236,139.697,-0.833635,0.552297,0.00455024,5.388,0.525,-131
76.4492,-26.888,146.025,-0.287219,0.79412,-0.53561,5.247,0.144,-10000
85.9798,-29.2567,139.979,-0.761861,0.598932,0.246676,4.8,0.309,-128
72.2017,-23.1109,148.077,0.432445,0.0964162,-0.89649,5.421,0.066,-10000
75.4121,-29.0928,148.345,-0.211073,0.798392,-0.563931,4.791,0.057,-10000
80.0373,-13.4629,148.392,-0.281689,-0.687208,-0.669624,5.442,0.891,147
71.3556,-25.3306,150.128,0.4678,0.105906,-0.877466,4.995,0.063,-10000
74.0693,-29.1398,148.469,-0.180207,0.813133,-0.553481,4.857,0.051,-10000
70.1519,-25.4478,150.259,0.467189,0.135294,-0.873745,5.019,0.048,-10000
74.8699,-34.2905,151.857,-0.146925,0.752856,-0.641577,4.203,0.06,-10000
73.5969,-27.9471,147.199,-0.171587,0.83433,-0.52388,4.836,0.051,-10000
79.6789,-12.2093,147.259,-0.422703,-0.766072,-0.484206,5.526,0.828,150
75.7422,-18.5009,145,-0.568187,-0.818349,-0.0864219,5.943,0.057,-10000
69.1142,-12.6353,152.336,0.186056,-0.74051,-0.645777,5.133,0.057,-10000
70.8795,-18.7628,147.541,0.255542,-0.792352,-0.553964,5.418,0.045,-10000
66.4451,-25.378,156.299,0.358705,0.155213,-0.920456,4.389,0.027,-10000
69.7339,-24.1839,149.124,0.463898,0.143481,-0.874192,4.974,0.045,-10000
73.2903,-28.078,145.788,-0.0757268,0.918156,-0.388916,4.854,0.048,-10000
77.3341,-25.9917,143.279,-0.779794,0.61822,0.0986187,5.097,0.057,-10000
79.2768,-11.436,146.459,-0.415819,-0.799481,-0.433503,5.691,0.963,151
69.4044,-11.9423,151.068,0.180596,-0.78076,-0.598163,5.232,0.051,-10000
71.1152,-18.3444,146.617,0.247316,-0.820585,-0.515242,5.484,0.051,-10000
65.7468,-25.5446,154.963,0.402655,0.205574,-0.891969,4.482,0.063,-10000
69.5215,-24.0349,148.112,0.541903,0.172262,-0.822598,5.034,0.045,-10000
73.8167,-34.972,147.946,-0.047749,0.922242,-0.383655,4.245,0.06,46
73.3657,-27.5862,144.907,-0.0650255,0.924235,-0.376247,4.932,0.054,-10000
83.4192,-30.6568,141.612,-0.702062,0.711729,0.0234539,4.677,0.165,17
77.4808,-25.3993,142.262,-0.784396,0.60445,0.139153,5.223,0.051,-10000
71.2539,-17.7818,145.735,0.243375,-0.831099,-0.500044,5.478,0.045,-10000
65.6513,-25.3128,153.939,0.41836,0.237948,-0.876559,4.503,0.033,-10000
62.1952,8.85253,141.929,-0.473384,-0.6511,-0.593275,5.919,0.228,-22
61.5829,4.93739,141.705,-0.983342,-0.119617,-0.136856,5.766,0.243,-28
51.6803,-8.48763,144.59,-0.884256,-0.186428,-0.428178,6.03,0.036,-10000
46.5847,-4.63303,144.826,0.0181668,-0.866083,-0.499569,6.174,0.066,-21
57.7307,-19.3099,151.576,-0.306791,0.649416,-0.695801,4.776,0.027,-10000
53.9131,-6.57838,145.182,-0.0702313,-0.948732,-0.30818,5.964,0.051,-10000
49.4985,-14.8353,145.909,0.759247,0.463803,-0.456541,5.508,0.048,-10000
41.5389,-7.43823,146.909,0.877401,-0.376038,-0.297931,5.814,0.114,-24
54.2791,-6.11864,146.003,-0.0698369,-0.962317,-0.262808,5.868,0.051,-10000
43.8555,-17.7477,150.991,0.722765,0.357974,-0.591156,5.046,0.066,-10000
49.8191,-14.455,146.895,0.770458,0.466403,-0.434584,5.475,0.048,-10000
64.8865,-5.8301,151.545,-0.738775,-0.402912,-0.540253,5.16,0.105,-22
50.0313,-17.2967,151.098,0.861521,0.361882,-0.356122,4.767,0.057,-10000
64.4069,-9.20569,158.134,-0.669869,-0.504992,-0.544296,4.347,0.306,14
55.0107,-10.1053,151.778,-0.114374,-0.990444,-0.0770668,5.088,0.051,-21
49.732,-17.8925,153.095,0.883017,0.329605,-0.334129,4.632,0.06,-10000
53.9867,-22.4132,157.052,-0.00455316,0.744077,-0.668079,4.203,0.039,-10000
54.4818,-14.279,155.101,-0.122945,-0.991962,-0.0299146,5.076,0.054,-10000
53.9877,-30.4701,165.774,0.0743686,0.653229,-0.753499,3.582,0.408,113
61.8305,-13.9253,164.627,-0.46556,-0.561883,-0.68377,4.119,0.24,13
57.6092,-18.2506,159.43,-0.590632,-0.52044,-0.616681,4.56,0.051,15
54.7623,-15.5112,156.137,-0.120795,-0.99157,-0.0468742,5.043,0.03,-10000
49.1691,-22.7151,157.339,0.936118,0.209906,-0.282174,4.473,0.063,-10000
61.2684,-16.1815,166.245,-0.440525,-0.543746,-0.714338,4.248,0.36,16
57.2061,-20.3646,160.816,-0.576005,-0.503113,-0.644279,4.602,0.06,16
54.7353,-9.62959,157.934,-0.00615863,-0.982249,-0.187478,5.439,0.057,-10000
54.3259,-17.5266,157.165,-0.0962664,-0.995342,-0.00528273,5.103,0.027,-10000
49.1342,-20.4993,155.9,0.844114,-0.497862,0.199008,4.953,0.039,-10000
48.7796,-24.4483,158.555,0.948884,0.148904,-0.278293,4.473,0.069,-10000
60.1194,-17.7253,167.028,-0.423006,-0.533314,-0.732558,4.695,0.327,20
56.1586,-21.8615,161.497,-0.568264,-0.501957,-0.652008,4.383,0.087,15
53.4841,-11.1177,158.205,0.0385326,-0.984598,-0.170537,5.163,0.066,-10000
53.2887,-19.0216,157.634,-0.0873272,-0.995807,0.0272465,4.827,0.03,-10000
41.3691,-17.9604,155.189,0.866608,-0.478519,0.141459,4.932,0.09,-10000
48.1779,-21.9235,156.539,0.835975,-0.51247,0.196266,4.686,0.045,-10000
40.4914,-26.3392,162.387,0.882014,0.00780769,-0.471158,3.936,0.159,3
47.7879,-25.8154,159.303,0.945498,0.123264,-0.301395,4.203,0.066,-10000
51.9234,-33.7867,167.958,0.0861356,0.638159,-0.765071,3.396,0.237,115
52.3762,-28.4863,161.996,0.0271161,0.687351,-0.725819,3.825,0.039,-10000
59.5683,-17.5724,166.133,-0.448218,-0.516617,-0.729526,4.161,0.315,17
52.3931,-10.7084,157.21,0.0712309,-0.979019,-0.190911,5.37,0.063,-10000
52.5673,-27.1329,163.93,0.0801948,0.6582,-0.74856,3.738,0.102,17
60.6111,-10.2865,162.208,-0.519098,-0.566702,-0.639833,4.263,0.252,16
56.0951,-14.7394,157.36,-0.610492,-0.547137,-0.572661,4.701,0.045,-10000
52.7792,-4.30033,155.07,0.0536049,-0.972514,-0.226589,5.565,0.057,-10000
52.8025,-12.1679,154.089,-0.047643,-0.998674,-0.0194915,5.16,0.072,-10000
40.1614,-13.1092,151.687,0.939229,-0.334093,0.0789387,5.259,0.09,-21
47.5626,-15.8846,152.784,0.91221,-0.360154,0.195351,5.004,0.048,-10000
60.1615,-11.6142,163.002,-0.461848,-0.571461,-0.678328,4.206,0.294,15
53.2696,-5.66529,155.56,0.0135819,-0.974762,-0.222831,5.421,0.087,-10000
47.7291,-17.0906,153.22,0.905276,-0.390196,0.167997,4.929,0.06,32
47.9066,-21.391,155.638,0.907625,0.336132,-0.25146,4.467,0.063,-10000
51.3688,-28.5106,165.862,0.226829,0.510855,-0.829202,3.576,0.705,116
60.102,-12.4109,164.308,-0.392105,-0.600648,-0.696761,4.152,0.297,16
54.3155,-6.72132,156.086,-0.0160917,-0.98458,-0.174196,5.442,0.081,-10000
41.1799,-24.5907,158.784,0.900738,0.269754,-0.340445,4.203,0.111,-10000
51.3697,-28.1172,166.833,0.267304,0.493981,-0.827364,3.498,0.747,114
60.1116,-11.9975,165.242,-0.331948,-0.625205,-0.70635,4.032,0.303,14
57.4271,-16.2881,159.638,-0.457573,-0.607475,-0.649308,4.662,0.102,15
51.327,-27.5157,165.696,0.271435,0.485639,-0.83095,3.564,0.546,113
53.1716,-23.112,159.324,0.190295,0.616482,-0.764027,4.11,0.234,14
51.5354,-21.3701,157.323,0.126624,0.625707,-0.769712,4.194,0.096,17
57.8873,-10.5632,162.816,-0.351591,-0.5628,-0.748091,4.134,0.378,18
51.8838,-12.2566,153.013,0.00130407,-0.999409,-0.0343422,5.118,0.033,-10000
56.3911,-7.53759,160.128,-0.417532,-0.55036,-0.723029,4.731,0.195,20
48.1758,-9.41843,151.452,0.284396,-0.9418,-0.179254,5.502,0.057,-10000
44.6104,-13.4172,148.82,0.917667,-0.261007,0.299604,5.289,0.054,-10000
37.8066,-20.807,152.793,0.898999,0.377653,-0.221764,4.341,0.093,-10000
44.9523,-17.5373,151.384,0.888329,0.440168,-0.130857,4.761,0.054,-10000
46.7485,-18.9103,161.365,0.183183,0.361582,-0.914168,4.233,0.123,18
47.8373,-15.7677,154.108,0.0891968,0.424467,-0.901039,4.77,0.054,-10000
55.1606,-6.10926,158.226,-0.44807,-0.540089,-0.712416,4.944,0.114,16
35.5559,-9.68427,145.489,0.930558,-0.340166,0.13546,5.211,0.081,-20
42.958,-12.0337,147.211,0.922566,-0.248098,0.295498,5.229,0.087,-10000
45.922,-18.5265,160.933,0.13018,0.372857,-0.918712,4.344,0.126,21
46.9652,-15.4098,153.642,0.130639,0.406368,-0.904322,4.851,0.051,-10000
45.1596,-20.7122,162.194,0.171643,0.32295,-0.930721,4.407,0.204,15
54.3299,-16.4957,164.936,-0.320741,-0.458649,-0.828714,4.554,0.456,17
48.1443,-25.659,159.418,0.267731,0.447146,-0.853452,4.2,0.063,18
54.4679,-17.2181,165.782,-0.29397,-0.444375,-0.846234,4.293,0.447,22
36.6187,-26.7294,156.688,0.938534,0.217079,-0.268386,4.005,0.147,15
45.8887,-9.5506,155.896,0.341767,-0.90399,-0.256901,5.634,0.069,-10000
48.3704,-16.9861,154.655,0.279957,-0.958488,-0.0540831,5.13,0.039,-10000
38.4073,-17.5064,149.116,0.890132,-0.33231,0.311825,4.926,0.054,-10000
45.2513,-20.3881,152.025,0.822202,-0.388632,0.415872,4.86,0.042,-10000
44.6432,-24.1562,155.188,0.962086,0.237254,-0.134539,4.359,0.072,-10000
45.1744,-7.57971,153.691,0.357231,-0.911268,-0.20488,5.67,0.069,-10000
43.8122,-22.6107,152.971,0.952265,0.303441,-0.0333768,4.338,0.063,-10000
34.15,-12.3662,148.128,0.736428,0.192358,-0.648592,5.25,0.126,-18
40.0067,-10.5677,142.993,0.728018,0.257351,-0.635421,5.388,0.102,-10000
43.6775,-3.53953,138.057,0.0220855,-0.984957,0.171381,6.03,0.054,-10000
41.4367,-7.58144,134.304,0.400917,-0.296961,0.866649,5.862,0.033,-10000
32.1882,-14.5394,134.983,0.925336,0.269846,0.266339,4.698,0.093,-10000
34.1054,-11.986,147.01,0.745629,0.163537,-0.645982,5.223,0.126,-20
40.0763,-10.3996,141.939,0.747406,0.233148,-0.622115,5.403,0.12,-10000
41.3532,0.779812,147.275,0.236137,-0.709846,-0.663595,6.354,0.093,-124
38.2292,-5.05239,126.605,0.513241,-0.353106,0.78224,6.051,0.066,-10000
32.4001,-14.4223,133.907,0.930067,0.260277,0.25929,4.809,0.093,-10000
39.4257,-11.6855,136.385,0.829874,0.425074,0.361415,5.424,0.063,-10000
40.1867,-12.304,136.028,0.836378,0.392997,0.382133,5.433,0.069,-10000
44.611,-9.65064,133.044,0.269261,-0.25105,0.92977,6.156,0.051,-10000
41.6205,-13.2579,136.231,0.829879,0.379779,0.40874,5.535,0.078,-10000
48.2256,-6.01118,136.895,-0.120101,-0.945249,0.303448,5.997,0.108,-10000
42.9032,-13.6669,136.663,0.822635,0.383995,0.419308,5.412,0.075,-10000
44.3841,-8.29039,125.803,0.315367,-0.293746,0.902362,6.675,0.066,-10000
43.3962,-11.5442,141.697,0.81866,0.0834676,-0.56818,5.355,0.051,-10000
45.6126,0.0195125,145.891,0.217353,-0.814229,-0.538321,6.081,0.063,-10000
48.6596,1.61634,133.646,0.0915712,-0.961028,0.260843,6.39,0.054,-10000
46.6495,-10.1467,132.86,0.195282,-0.198686,0.960411,6.093,0.048,-10000
36.3475,-16.0345,133.16,0.913726,0.218919,0.342314,5.094,0.072,-10000
47.1211,-7.10078,141.522,0.159846,-0.819458,-0.550398,5.763,0.051,-10000
48.754,-6.64059,136.135,-0.143693,-0.915195,0.376524,6.222,0.051,-10000
45.0749,-9.17802,125.327,0.28122,-0.227163,0.932369,6.744,0.072,-10000
53.017,-23.2814,145.636,-0.20692,-0.877728,0.432178,5.373,0.027,-10000
48.5286,-25.8265,151.294,0.75611,-0.045269,-0.652877,4.524,0.048,-10000
52.1253,-16.6055,157.28,0.125628,-0.74976,-0.649675,5.052,0.069,-10000
52.6727,-22.2012,151.654,0.0115011,-0.651241,-0.758784,4.848,0.039,-10000
54.373,-13.6214,142.402,0.0878958,-0.935265,0.342861,5.754,0.033,-10000
53.9154,-20.9549,145.265,-0.202099,-0.904638,0.375214,5.382,0.03,-10000
49.0484,-21.8311,135.106,0.364081,-0.30612,0.879623,5.865,0.042,-10000
51.41,-24.3952,142.275,0.226877,-0.335445,0.914332,5.238,0.036,-10000
