X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
29.5634,-14.6493,137.639,0.704243,-0.382833,-0.597897,6.321,0.066,-10000
28.9593,-13.7941,136.169,0.701893,-0.38406,-0.59987,5.985,0.054,-10000
34.0275,-16.9252,130.895,0.566977,-0.399761,-0.720228,6.312,0.108,-10000
34.1338,-6.07908,128.923,0.299388,-0.937208,-0.178909,5.403,0.057,-10000
36.0985,-13.6894,127.523,0.19207,-0.966321,-0.171269,6.147,0.087,-10000
34.5911,-21.9607,122.403,0.40182,0.477284,0.781498,8.82,0.423,-70
24.5134,-23.7442,129.858,0.919646,0.253331,-0.300126,7.161,0.444,-63
31.5894,-21.1563,127.276,0.851335,0.394264,-0.3461,6.984,0.081,-10000
27.9255,-13.2948,134.38,0.713648,-0.408655,-0.568953,5.703,0.072,-10000
33.1452,-16.5181,129.311,0.593057,-0.398228,-0.699785,6.066,0.099,-10000
33.2457,-5.6855,127.445,0.295264,-0.938871,-0.177034,5.178,0.048,-10000
35.2639,-13.2884,126.047,0.209455,-0.962471,-0.172563,5.88,0.108,-10000
35.1755,-15.4258,120.788,0.202388,-0.620788,0.757404,6.774,0.174,-53
30.2276,-24.8178,114.582,0.476307,0.388053,0.789017,13.68,1.554,-71
29.4042,-24.8005,113.955,0.503291,0.380338,0.775913,16.497,1.932,-67
23.2756,-22.6722,129.113,0.938821,0.1828,-0.29189,7.542,0.504,-64
30.4518,-20.5361,126.457,0.85838,0.351979,-0.373222,7.338,0.159,-40
31.9159,-16.1604,128.286,0.617449,-0.38677,-0.684956,6.444,0.234,-42
33.9706,-12.9263,125.13,0.249115,-0.95176,-0.179153,6.027,0.186,-45
32.6223,-21.0441,119.982,0.430682,0.46017,0.776374,9.249,0.582,-71
22.4891,-22.6512,128.429,0.963959,0.192549,-0.183598,8.145,0.831,-62
34.0318,-15.3539,119.81,0.133989,-0.631002,0.764123,7.398,0.429,-53
21.768,-23.6123,127.75,0.978998,0.157137,-0.129891,7.077,0.396,-58
27.9913,-26.2452,113.585,0.486874,0.399794,0.776607,12.738,1.587,-63
31.7117,-22.8638,119.801,0.443366,0.445689,0.777681,8.31,0.396,-68
21.3199,-24.6027,127.684,0.986268,0.0439025,-0.159213,8.262,1.2,-61
31.7604,-13.9365,113.36,0.289323,-0.602629,0.743728,7.272,0.351,-69
27.5344,-27.6714,113.547,0.499897,0.379994,0.778272,15.102,2.439,-68
31.3622,-24.4565,119.787,0.457199,0.423847,0.781871,9.9,0.879,-69
26.9031,-27.6181,114.348,0.50669,0.374961,0.776318,14.631,1.41,-66
21.943,-23.7735,129.088,0.975772,0.149071,-0.160146,7.233,0.414,-63
33.7869,-17.3593,120.543,0.134851,-0.573748,0.807854,6.84,0.258,-52
28.0032,-26.3934,114.781,0.497782,0.39142,0.773953,13.047,1.572,-69
31.8045,-23.0481,120.966,0.452733,0.445046,0.772637,8.424,0.42,-70
24.5678,-25.5387,129.937,0.941561,0.271108,-0.199909,8.334,0.606,-62
35.6598,-17.7594,121.082,0.181147,-0.578187,0.795541,7.539,0.363,-57
30.1347,-26.7911,115.235,0.495187,0.380874,0.780849,14.229,1.356,-66
33.9308,-23.4888,121.445,0.454071,0.444899,0.771935,9.303,0.525,-69
36.9645,-18.302,121.206,0.190597,-0.585074,0.788264,7.266,0.219,-60
36.4092,-16.6938,120.414,0.167539,-0.60994,0.774535,7.461,0.291,-58
30.9661,-26.0363,114.472,0.502776,0.377571,0.777597,16.329,1.518,-71
35.5752,-14.867,119.879,0.154003,-0.613299,0.774692,6.921,0.204,-63
33.701,-20.8601,120.198,0.46511,0.45803,0.75755,8.673,0.504,-75
29.6696,-23.5353,114.248,0.518035,0.37937,0.766628,13.035,1.512,-70
34.7862,-17.5438,129.58,0.6088,-0.42686,-0.668695,6.819,0.12,-51
37.3563,-16.7063,121.082,0.118324,-0.607646,0.785344,7.437,0.39,-57
30.932,-25.3301,115.299,0.55088,0.325623,0.76844,13.857,1.482,-67
35.1295,-22.4009,121.431,0.498912,0.406932,0.765175,9.09,0.474,-70
37.1847,-21.4558,131.045,0.601947,-0.484951,-0.634415,6.27,0.159,-50
39.4103,-24.8233,133.036,0.587645,-0.544804,-0.598216,6.849,0.285,-52
42.5918,-22.2159,129.474,0.010941,-0.999878,-0.011186,6.813,0.12,-52
35.2706,-31.0861,118.447,0.58975,0.148546,0.793807,14.796,3.261,-70
31.3794,-34.3921,134.772,0.983283,0.113654,-0.142254,7.761,0.27,-75
32.9982,-37.9077,136.472,0.986292,0.124901,-0.107835,7.977,0.339,-77
39.537,-37.9462,122.433,0.566036,0.129231,0.814188,11.853,3.018,-86
34.1711,-38.7499,137.251,0.985306,0.103623,-0.135775,7.722,0.15,-76
38.9033,-28.7224,141.689,0.669501,-0.621682,-0.406546,6.252,0.141,-51
47.7685,-31.0301,134.421,-0.0444554,-0.998317,0.0372521,6.342,0.15,-57
47.3826,-29.7639,122.938,0.054319,-0.583863,0.810033,8.655,0.399,-66
44.6528,-38.0222,129.956,0.46441,0.192331,0.864484,7.971,0.177,-83
35.2981,-37.9844,137.281,0.984708,0.0488685,-0.167216,8.121,0.159,-77
50.4227,-29.7674,134.393,-0.140083,-0.989717,0.0289135,6.372,0.048,-10000
50.2284,-32.781,129.609,-0.128837,-0.478775,0.868433,7.35,0.129,-10000
47.0699,-37.4831,129.987,0.406542,0.358364,0.840416,8.013,0.144,-82
46.7457,-38.1608,129.289,0.397175,0.46698,0.790051,8.073,0.126,-82
48.201,-31.5799,135.638,-0.0324168,-0.999376,-0.0139999,7.014,0.252,-10000
38.0843,-35.1871,159.195,0.889487,-0.432408,-0.147771,8.343,0.825,-29
37.5968,-39.8379,149.187,0.932114,-0.0291133,0.360994,7.545,0.549,-112
38.7998,-36.5836,159.775,0.919788,-0.244501,-0.306937,8.097,0.492,-31
40.4305,-35.3168,161.195,0.927767,-0.190732,-0.320733,7.161,0.438,-33
40.3895,-41.0426,151.242,0.92656,0.255314,0.276227,7.128,0.255,-118
41.0511,-34.3201,162.216,0.929135,-0.178212,-0.323957,7.749,0.57,-31
48.2725,-35.0365,159.03,0.880429,-0.00153851,-0.474176,6.225,0.153,-148
47.826,-28.4721,166.817,0.528208,-0.444473,-0.723491,5.73,0.312,-33
51.3284,-32.0635,160.656,0.349058,-0.454882,-0.819293,5.427,0.081,-10000
50.1905,-21.5171,155.721,0.309153,-0.95082,-0.0191292,5.703,0.051,-10000
44.6965,-28.5896,147.219,0.666972,-0.472688,0.575947,6.654,0.039,-10000
49.7299,-32.3496,152.146,0.59201,-0.467768,0.65629,6.261,0.048,-10000
41.1721,-40.4606,152.256,0.910793,0.302909,0.280539,7.164,0.189,-117
47.1867,-33.373,158.386,0.871391,0.107896,-0.478578,5.55,0.123,-148
46.7264,-27.8929,166.994,0.51587,-0.288331,-0.806687,5.667,0.363,-34
47.9757,-19.5271,155.474,0.376082,-0.924993,-0.0543215,5.424,0.141,-10000
42.9549,-26.8553,146.775,0.710098,-0.447108,0.543926,6.297,0.057,-10000
48.3329,-30.3362,151.53,0.635344,-0.423717,0.645602,5.856,0.051,-10000
46.3704,-26.5666,166.303,0.435139,-0.165342,-0.885051,5.958,0.321,-34
45.6568,-17.332,154.537,0.474049,-0.876697,-0.0817284,5.856,0.066,-10000
48.9109,-24.5872,153.993,0.340295,-0.938756,-0.0541907,5.85,0.03,-10000
46.9064,-27.9199,150.201,0.683189,-0.385925,0.619932,6.306,0.048,-10000
39.7378,-37.0144,149.819,0.866386,0.438907,0.238193,7.059,0.111,-56
46.2917,-33.1116,152.106,0.773998,0.537827,0.33417,6.477,0.066,-10000
40.3263,-30.8722,161.414,0.779499,0.187962,-0.597538,6.834,0.375,-34
45.9238,-22.4331,164.897,0.445611,-0.230667,-0.864999,5.724,0.354,-34
48.099,-21.4527,152.864,0.348263,-0.935257,-0.0633082,5.553,0.033,-10000
46.0461,-24.7947,149.148,0.706826,-0.381962,0.5954,5.991,0.057,-10000
45.6167,-29.9849,150.891,0.770961,0.537967,0.340899,6.201,0.075,-10000
48.198,-18.8262,152.286,0.313408,-0.949156,-0.0296311,5.802,0.087,-10000
39.8979,-19.5034,144.394,0.801501,-0.345327,0.488207,6.486,0.072,-10000
46.1109,-16.2591,162.943,0.437121,-0.453423,-0.776745,5.802,0.369,-43
48.2474,-17.89,151.813,0.274647,-0.961512,-0.00801395,5.304,0.057,-10000
41.2598,-30.5006,161.523,0.867568,0.0877791,-0.48951,6.168,0.306,-31
42.167,-31.7063,161.886,0.891553,-0.0418108,-0.450983,6.768,0.621,-29
48.8518,-22.6567,164.455,0.474018,-0.563763,-0.676371,6.129,0.429,-44
44.8788,-27.025,143.371,0.547293,-0.548144,0.632462,6.84,0.27,34
38.016,-33.2998,158.893,0.919586,-0.193968,-0.341668,7.614,0.594,-34
45.1599,-34.3577,155.574,0.869321,-0.0710505,-0.489115,6.291,0.207,-149
50.3451,-20.8679,151.832,0.0400266,-0.998733,0.0304958,5.472,0.105,-88
37.8021,-37.6343,147.037,0.91367,0.160379,0.373479,7.221,0.366,-124
36.1365,-32.8623,158.083,0.907498,-0.196616,-0.371201,8.409,0.642,-33
42.769,-33.3935,154.126,0.875682,-0.0735385,-0.477256,6.411,0.234,-142
45.7657,-23.568,160.215,0.220088,-0.782377,-0.582621,5.949,0.174,-57
34.8987,-34.7401,157.492,0.884325,-0.127393,-0.449156,8.085,0.717,-39
43.6258,-25.3541,158.738,0.374639,-0.767685,-0.519909,6.078,0.744,-58
33.9832,-33.5013,155.201,0.903585,-0.131259,-0.407806,8.481,0.762,-34
42.4774,-21.4966,152.056,0.283208,-0.911047,-0.299643,5.727,0.309,-70
47.7763,-28.7726,144.834,-0.477363,-0.842241,0.250509,5.808,0.039,-10000
40.4856,-33.673,141.568,0.724501,0.220536,0.65304,7.29,0.159,-59
37.2121,-30.4605,133.044,0.665379,0.114578,0.73766,7.596,0.18,-77
34.1769,-21.3667,142.776,0.921359,-0.384236,-0.0588327,6.342,0.135,-59
41.5992,-24.183,141.936,0.935181,-0.320228,-0.151293,6.324,0.249,-64
50.4092,-21.7291,139.44,-0.629209,-0.744483,0.223251,5.832,0.054,-10000
37.8356,-28.8769,131.062,0.639445,0.097124,0.762677,7.383,0.18,-82
49.5279,-21.4273,139.95,-0.613712,-0.758207,0.22018,6.24,0.045,-10000
26.3785,-23.0682,155.245,0.490202,-0.867614,-0.0833557,8.127,0.69,-32
32.92,-20.6655,160.884,0.24542,-0.754851,-0.608251,8.226,1.221,-57
35.0565,-26.397,155.753,0.288949,-0.678763,-0.675122,7.23,0.678,-46
38.0263,-24.8713,151.736,-0.239807,-0.970752,-0.0115558,6.354,0.189,-74
24.8012,-31.4434,145.094,0.850951,-0.0377682,0.523885,6.984,0.537,-25
32.0033,-27.3859,154.325,0.841767,-0.45474,-0.29093,8.4,0.504,-38
25.0731,-30.5497,145.546,0.852103,-0.052199,0.520765,7.851,0.567,-22
26.8023,-21.9481,155.741,0.534612,-0.845034,-0.0103961,8.013,0.747,-33
32.9623,-19.5773,161.31,0.281449,-0.775937,-0.564542,8.286,1.323,-58
35.5083,-25.4536,156.619,0.328618,-0.698774,-0.635394,7.605,0.429,-58
38.4565,-23.9124,152.688,-0.211897,-0.977278,0.00530934,6.819,0.177,-69
32.2544,-30.5041,150.065,0.850257,0.0785088,0.520481,7.359,0.177,-10000
31.939,-28.4685,154.755,0.845209,-0.47541,-0.244144,8.541,0.465,-38
33.1349,-20.9995,161.991,0.300921,-0.756857,-0.580184,8.73,1.347,-58
35.3886,-26.7573,156.95,0.262912,-0.683616,-0.680842,7.662,0.441,-58
37.9774,-25.1179,152.923,-0.207997,-0.977925,-0.0199951,6.816,0.171,-70
33.3326,-22.2113,142.914,0.32624,-0.666594,0.670238,6.978,0.069,-10000
35.5863,-28.134,148.911,0.207862,-0.602845,0.770306,6.657,0.12,-10000
31.9204,-32.0288,150.597,0.848861,0.0879181,0.521253,7.323,0.195,-10000
33.7762,-23.4005,143.132,0.28474,-0.641791,0.712058,6.894,0.066,-10000
25.244,-32.1433,146.714,0.829795,-0.0521457,0.555627,7.632,0.471,-30
25.1311,-24.3119,155.47,0.528395,-0.8485,0.0290957,8.544,0.45,-38
31.8629,-21.7983,161.859,0.308912,-0.795355,-0.52152,8.556,1.203,-58
34.2064,-29.2753,148.725,0.201239,-0.530833,0.823237,7.11,0.111,-69
30.5735,-32.7934,150.611,0.839075,0.0875167,0.53693,7.758,0.279,-29
31.0874,-22.5632,161.52,0.309677,-0.78461,-0.53711,8.409,1.329,-59
23.2735,-33.4077,145.787,0.839479,-0.0303258,0.542545,6.822,0.501,-33
36.356,-26.2706,152.534,-0.216202,-0.975188,0.0475948,6.819,0.18,-10000
31.7679,-23.719,142.559,0.288255,-0.663473,0.690444,6.96,0.075,-10000
23.5636,-32.4117,145.76,0.844852,-0.0540366,0.532264,7.635,0.516,-29
25.4278,-22.7361,155.016,0.597421,-0.794787,0.106778,7.836,0.69,-39
31.5847,-20.7827,161.22,0.330564,-0.786972,-0.520964,8.418,1.476,-59
36.6418,-25.2776,152.433,-0.203685,-0.978499,0.0324494,6.36,0.18,-10000
34.4138,-26.2903,156.526,0.271806,-0.713599,-0.645676,7.8,0.477,-51
32.4804,-22.3742,142.249,0.304207,-0.658277,0.688571,6.978,0.072,-10000
34.5669,-27.3037,148.151,0.217993,-0.575364,0.788312,7.224,0.117,-10000
31.1506,-31.0486,149.753,0.841947,0.0733572,0.53455,7.401,0.204,-10000
38.7097,-16.6911,152.725,-0.132562,-0.991022,-0.0173811,6.324,0.141,-70
32.7685,-23.3683,142.846,0.325282,-0.647489,0.689166,6.972,0.087,-10000
31.1859,-30.1076,154.587,0.838113,-0.523677,-0.152737,8.157,0.567,-39
34.5699,-28.3958,156.963,0.264433,-0.728381,-0.632089,7.317,0.507,-56
37.1048,-26.9879,152.728,-0.201476,-0.977093,0.0685373,6.393,0.171,-71
32.5943,-24.9419,142.487,0.30555,-0.632642,0.711621,6.444,0.078,-10000
38.1351,-19.5177,152.005,-0.141964,-0.986549,0.0810347,6.129,0.129,-10000
23.894,-25.9278,155.343,0.660301,-0.747855,0.0686696,7.728,0.531,-39
29.8779,-30.9308,154.963,0.843852,-0.511057,-0.16351,8.109,0.414,-57
31.5835,-26.0883,142.503,0.256984,-0.622598,0.739143,6.453,0.084,-10000
33.4487,-30.6405,148.775,0.209765,-0.516524,0.830182,6.708,0.141,-10000
29.8464,-34.1494,150.73,0.841895,0.100724,0.530158,7.365,0.276,-30
29.9717,-23.2067,161.861,0.376523,-0.772233,-0.511749,8.595,1.236,-57
36.8046,-19.9155,152.176,-0.128301,-0.986178,0.104845,6.192,0.117,-10000
35.501,-27.759,152.997,-0.197653,-0.9751,0.100569,6.834,0.171,-10000
22.6876,-34.3187,146.71,0.854429,-0.00847876,0.519498,7.659,0.501,-96
33.2755,-29.4954,149.056,0.212735,-0.551221,0.806784,6.741,0.129,-10000
30.3191,-21.8159,161.653,0.381328,-0.761494,-0.524134,8.778,1.293,-57
32.9971,-27.7136,157.011,0.288855,-0.71438,-0.637357,7.869,0.48,-53
35.8738,-25.8274,152.476,-0.203798,-0.97802,0.0440911,6.438,0.189,-69
24.5543,-23.3406,154.745,0.59461,-0.799169,0.0881384,8.67,0.51,-30
30.3022,-31.446,149.818,0.836024,0.0952474,0.540362,7.8,0.267,-29
30.8284,-28.0633,154.005,0.843313,-0.500358,-0.196125,8.01,0.69,-58
33.7016,-26.9645,156.028,0.316473,-0.704001,-0.635788,7.482,0.435,-57
31.0171,-21.5933,160.798,0.380709,-0.76382,-0.521191,8.805,1.362,-57
34.1331,-28.2575,147.999,0.235573,-0.605314,0.760329,7.248,0.123,-10000
24.7448,-25.4481,155.645,0.632127,-0.774738,-0.0140601,8.634,0.48,-36
33.4294,-29.4889,157.263,0.293054,-0.724068,-0.624376,7.389,0.444,-57
30.0911,-24.4069,161.373,0.276056,-0.802223,-0.529369,8.604,1.29,-59
32.3495,-30.545,156.795,0.288829,-0.733085,-0.615763,7.638,0.453,-57
35.8223,-21.2923,151.708,-0.0585702,-0.992894,0.103592,6.072,0.12,-10000
30.5516,-27.2635,142.349,0.276619,-0.637984,0.718651,6.792,0.066,-10000
32.5718,-31.9478,148.473,0.228891,-0.534208,0.813776,7.029,0.114,-10000
34.0386,-29.3985,152.344,-0.164363,-0.983398,0.0768958,6.414,0.183,-69
23.1359,-26.0785,154.705,0.604708,-0.796321,-0.014141,7.785,0.498,-37
28.8648,-31.332,154.011,0.835373,-0.525923,-0.159865,8.067,0.432,-36
30.5501,-25.8086,142.169,0.174843,-0.706565,0.685708,6.372,0.084,-10000
32.2328,-30.8723,148.063,0.246396,-0.561407,0.790007,6.624,0.135,-10000
28.8184,-34.5124,149.794,0.843512,0.0807018,0.531013,7.347,0.264,-29
32.3332,-28.6473,155.782,0.312695,-0.716682,-0.623369,7.683,0.381,-47
30.4027,-25.002,141.572,0.298111,-0.663579,0.686143,6.951,0.066,-10000
22.4047,-33.8932,145.061,0.856702,-0.0151917,0.515588,7.47,0.492,-93
23.5077,-24.703,154.298,0.634204,-0.772722,0.0261927,7.836,0.555,-32
29.4172,-32.8765,149.182,0.833759,0.10438,0.542172,7.536,0.246,-10000
29.6563,-21.4256,160.765,0.411116,-0.741383,-0.53041,8.841,1.305,-61
32.7057,-27.1741,156.145,0.351708,-0.696615,-0.625323,7.677,0.543,-56
36.8512,-17.6824,152.292,-0.109628,-0.993889,-0.0128909,6.132,0.132,-10000
31.0611,-23.1491,142.047,0.330663,-0.658854,0.675702,6.813,0.072,-10000
33.3863,-27.8619,147.421,0.251237,-0.601364,0.758447,7.056,0.12,-10000
29.9811,-28.8013,153.412,0.8211,-0.531701,-0.207579,8.118,0.54,-36
24.2348,-23.9849,153.463,0.633422,-0.768904,0.0869658,8.007,0.558,-34
29.6844,-21.9156,159.635,0.414526,-0.755317,-0.507607,8.412,1.434,-53
32.7927,-27.7026,155.115,0.363193,-0.692653,-0.623156,7.344,0.393,-53
33.2072,-28.518,146.949,0.258855,-0.58792,0.766384,6.651,0.114,-65
29.9449,-32.4298,148.41,0.823329,0.100306,0.558631,7.125,0.225,-10000
30.7861,-21.5196,159.748,0.279514,-0.787231,-0.549672,8.664,1.44,-57
36.7378,-17.932,151.292,-0.0825133,-0.996129,-0.0303008,6.249,0.147,-82
35.7744,-25.8638,151.147,-0.158399,-0.987357,-0.00607246,6.846,0.153,-10000
35.6093,-28.1131,152.454,-0.176195,-0.981131,0.0796039,6.258,0.177,-64
29.5465,-24.65,160.309,0.292596,-0.780666,-0.552222,8.247,1.167,-53
32.0086,-30.6744,155.672,0.323086,-0.725875,-0.607224,7.488,0.348,-52
35.6735,-21.3857,150.703,-0.0419791,-0.995025,0.090348,6.108,0.111,-10000
30.2786,-27.2665,141.365,0.291336,-0.638879,0.712009,6.78,0.063,-10000
28.9218,-35.5563,149.231,0.841241,0.081085,0.534545,7.461,0.252,-10000
28.9395,-23.4417,161.233,0.306613,-0.788379,-0.533335,8.682,1.374,-59
35.3037,-20.1049,151.587,-0.103896,-0.989264,0.102775,5.736,0.141,-10000
34.1547,-27.9775,152.333,-0.183422,-0.979439,0.0839961,6.414,0.201,-10000
35.1798,-26.5381,151.943,-0.189379,-0.981619,0.023681,6.804,0.189,-71
30.1201,-22.4543,160.793,0.28443,-0.802592,-0.524352,8.397,1.455,-59
30.3359,-24.0769,141.966,0.296275,-0.682932,0.667702,6.174,0.081,-10000
32.4607,-29.211,147.686,0.235367,-0.601658,0.763289,6.351,0.102,-69
29.1963,-29.9368,153.412,0.831493,-0.522683,-0.188208,7.992,0.669,-40
23.0875,-32.8903,144.236,0.84323,-0.0319753,0.536601,6.831,0.39,-98
30.7891,-29.0965,154.495,0.836448,-0.513594,-0.191251,8.469,0.429,-36
36.6877,-19.8299,152.187,-0.0944387,-0.994223,0.0510148,5.661,0.141,-86
32.9111,-31.3034,148.015,0.261556,-0.554299,0.790152,6.171,0.117,-63
33.8775,-28.3925,152.369,-0.180291,-0.98016,0.0823521,6.636,0.171,-71
21.2689,-34.6862,145.771,0.855685,-0.0415606,0.515826,7.623,0.456,-96
29.8215,-25.0301,142.773,0.285398,-0.670618,0.684704,6.399,0.072,-10000
31.8776,-30.0318,148.631,0.229082,-0.580904,0.781071,6.546,0.153,-10000
28.958,-32.8302,149.932,0.843313,0.0910746,0.529649,7.161,0.249,-29
30.2732,-32.54,149.572,0.837914,0.0867616,0.538862,7.596,0.252,-29
23.1943,-27.0095,154.242,0.63154,-0.773951,0.0464458,8.658,0.384,-36
30.3921,-23.8904,141.95,0.306952,-0.65188,0.693421,6.228,3.039,125
22.5021,-32.4355,145.107,0.842028,-0.0391237,0.538013,8.304,2.715,125
29.7054,-30.7952,153.665,0.816946,-0.563584,-0.122362,8.832,0.429,-43
34.9048,-20.7668,151.715,-0.0621873,-0.994408,0.0853573,6.861,0.189,-40
32.2035,-26.6039,161.578,0.472726,-0.803694,-0.361395,10.794,0,-10000
34.756,-36.2056,155.527,0.858339,-0.508676,-0.0670998,8.43,1.2,-38
37.4684,-34.5893,158.189,0.407726,-0.690601,-0.597352,6.99,0.489,-56
28.7514,-39.3144,146.406,0.780395,0.000835887,0.625287,7.347,0.36,-110
37.5672,-25.332,156.46,0.299494,-0.94465,-0.133937,6.834,0.618,-76
39.7371,-32.9584,155.434,0.24307,-0.962223,-0.122654,6.111,0.33,-50
30.0262,-39.7297,146.857,0.790911,0.0627001,0.60871,6.873,0.687,-113
30.587,-31.6132,155.937,0.710001,-0.69599,0.10722,9.135,0.621,-57
30.6177,-33.1487,155.707,0.811452,-0.573237,0.113777,8.265,0.663,-58
37.347,-29.5105,162.877,0.432363,-0.781052,-0.450577,8.142,0.966,-52
31.2643,-40.1077,146.799,0.819586,0.0412537,0.571469,7.329,0.549,-108
37.3212,-31.4754,161.55,0.65468,-0.693059,-0.301766,8.403,0.81,-56
38.2614,-32.8136,160.741,0.696744,-0.552076,-0.457995,6.723,0.651,-52
43.1282,-36.6826,155.975,0.526682,-0.420511,-0.738767,6.024,0.153,-40
33.7979,-41.0278,145.533,0.897915,0.0741813,0.433873,7.131,0.447,-111
40.8956,-40.2283,149.125,0.876796,0.125726,0.464136,6.537,0.204,-46
33.3391,-38.2545,152.928,0.971627,-0.218195,-0.0912759,7.305,0.627,-36
41.0359,-39.5804,151.483,0.956002,-0.113972,-0.270315,6.411,0.339,-30
32.5529,-39.8448,151.886,0.982239,-0.163344,-0.0923302,7.434,0.462,-44
33.0184,-43.722,144.103,0.949193,0.115761,0.292629,6.96,0.24,-106
32.7827,-40.1305,132.932,0.745886,0.18182,0.640777,8.454,0.6,-66
32.6979,-37.4747,149.184,0.963883,0.131706,-0.231482,7.362,0.387,-45
35.4833,-40.7678,137.315,0.774618,0.359827,0.520089,7.125,0.174,-75
31.5013,-35.2677,148.99,0.924408,0.190698,-0.33031,8.064,0.486,-46
22.6679,-10.0732,133.058,0.729612,-0.531896,0.429829,5.424,0.096,-10000
22.5262,-15.5811,133.152,0.754793,0.434894,0.491076,5.928,0.108,-10000
23.7317,-19.0825,139.527,0.53843,0.52597,-0.658368,7.608,0.15,-10000
22.4973,-3.70149,139.52,0.401542,-0.842842,-0.358305,6.36,0.039,-10000
16.4152,-8.90795,130.466,0.829087,-0.513786,0.220543,6.123,0.141,-10000
22.5952,-13.1517,133.041,0.719537,-0.549507,0.424627,7.002,0.111,-10000
15.6339,-21.4034,129.685,0.842821,0.323321,0.430252,8.811,1.512,-39
22.173,-18.5327,133.264,0.79254,0.394593,0.464948,7.827,0.186,-10000
21.9755,-13.9148,133.329,0.719291,-0.544699,0.431188,6.039,0.111,-10000
15.0591,-22.2962,130.066,0.836152,0.319159,0.44608,6.819,0.54,-42
21.5591,-19.3629,133.659,0.789624,0.414487,0.452432,6.516,0.09,-10000
21.4032,-12.4676,148.601,0.440423,-0.227422,-0.868508,7.359,0.192,-63
14.9869,-21.8704,131.052,0.854344,0.354533,0.380004,8.28,0.852,-41
20.5548,-19.6229,145.154,0.566245,0.497825,-0.656915,8.061,0.21,-42
24.7454,-8.15384,148.886,0.292091,-0.283563,-0.913387,7.383,0.267,-57
26.3218,-2.76351,143.945,-0.0592798,-0.286023,-0.956387,5.562,0.198,-68
21.2445,-7.58498,137.742,0.854586,0.491789,0.166813,4.947,0.105,-10000
20.4532,4.56677,142.238,0.68404,-0.672369,-0.282859,5.106,0.165,-46
22.0454,-9.50485,137.799,0.870779,0.452467,0.192399,5.481,0.114,-10000
22.0759,-17.6707,149.013,0.505978,0.497445,-0.704652,5.778,0.174,-53
28.6347,-6.24205,152.252,0.0480806,-0.297844,-0.953403,7.185,0.486,-70
28.6458,-8.61477,144.624,-0.0452881,-0.295548,-0.954254,5.427,0.147,-83
33.3164,-16.5002,141.443,0.961078,-0.250132,0.117317,6,0.066,69
37.2768,-22.2638,145.377,0.206291,0.702621,-0.681005,5.598,0.198,-107
37.7221,-13.4844,153.63,0.0308877,-0.310094,-0.950204,6.291,0.237,-52
33.9199,-31.3845,156.217,0.607054,0.411044,-0.680095,7.386,0.381,-49
33.995,-33.0754,157.871,0.718097,0.200213,-0.666522,7.11,0.828,-47
32.4684,-23.081,141.214,0.79195,-0.415472,0.447435,5.703,0.285,-45
39.6526,-22.9845,160.499,0.358678,-0.486256,-0.796809,6.711,0.393,-71
38.1272,-30.2717,145.069,0.812203,0.464045,0.353538,6.468,0.282,-60
31.1571,-1.32755,139.397,0.462439,-0.875015,-0.143178,5.649,0.036,-10000
30.9848,0.439149,138.779,0.377939,-0.910627,-0.167097,5.22,0.051,-10000
25.6947,-17.3512,145.905,0.736129,0.335023,-0.58811,6.435,0.111,-10000
31.1679,-4.61358,148.502,0.44319,-0.4834,-0.754922,6.393,0.189,-10000
31.4922,-9.77263,133.992,0.654987,-0.411382,0.633842,5.613,0.048,-10000
24.1791,-18.6016,133.344,0.889526,0.374154,0.262206,6.426,0.078,-10000
30.8178,-15.0286,135.836,0.77332,0.520594,0.361881,6.117,0.054,-10000
31.2858,-3.66861,149.124,0.440602,-0.473208,-0.762853,6.378,0.192,-10000
25.7793,-5.52721,130.024,0.800876,-0.387872,0.456238,5.109,0.075,-10000
31.5445,-8.6962,134.43,0.644302,-0.406349,0.647885,5.499,0.039,-10000
30.8305,-13.9181,136.316,0.772018,0.518521,0.367592,6.048,0.051,-10000
24.1374,-17.4516,144.951,0.792461,0.285132,-0.539171,6.264,0.141,-10000
33.0095,-9.82199,141.707,0.26239,-0.533254,-0.804233,5.685,0.081,-10000
33.262,-7.34617,137.272,0.190085,-0.979727,-0.0632633,5.331,0.192,-10000
25.7584,-6.2491,128.958,0.71598,-0.502166,0.484977,5.166,0.078,-10000
22.9009,-18.2225,131.938,0.8843,0.301327,0.356673,6.474,0.12,-10000
29.7116,-15.4128,134.997,0.819579,0.401549,0.408716,6.144,0.051,-10000
36.4074,-16.6271,150.747,0.430249,-0.674746,-0.599669,5.964,0.135,-57
33.0791,-12.2745,129.713,0.973162,-0.180485,-0.142761,5.904,0.108,155
40.8655,-13.138,128.276,0.97554,-0.0357029,-0.216905,6.018,0.03,-10000
48.3326,-8.05097,125.832,-0.347759,-0.925089,0.152558,5.598,0.075,-10000
48.2305,-8.9713,114.034,-0.0766245,-0.389522,0.917824,7.212,0.162,-50
37.0395,-18.5487,116.514,0.61476,0.328795,0.716913,7.743,0.312,-52
43.3658,-38.1667,158.236,0.892155,0.104552,-0.439463,4.878,0.309,-135
36.7519,-40.8241,150.029,0.971518,0.144372,0.187909,7.206,0.309,-57
49.4757,-8.09025,133.632,-0.0548657,-0.978405,0.199282,5.346,0.156,118
48.9247,-18.5769,140.727,0.315501,-0.781458,-0.538314,5.748,0.168,-51
